schema_version,study_id,repair_row_id,repair_attempt_id,variant,variant_order,warm_start,repair_reason,target_task_id,target_factor,truth_model,study_scenario,background_toy_index,mass_GeV,mass_MeV,target_config,target_config_sha256,nominal_kernel_constant_init,warm_start_source_factor,warm_start_source_attempt_path,warm_start_ls_opt,warm_start_const_opt,current_target_lml_at_plan,source_lml_at_plan,repair_base_seed,planned_optimizer_seed,optimizer_restarts,expected_limit_bands,interpolation_used,fit_code_commit,dry_run,execution_authorized,fit_launched
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct__t0004__m090,repair__f25__gengamma__2021_1pct__t0004__m090__salt_01,salt_01,1,False,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct__t0004,25,gengamma,2021_1pct,4,0.09,90,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1156.9226237692817,,2066950880,1796737910,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct__t0004__m090,repair__f25__gengamma__2021_1pct__t0004__m090__salt_02,salt_02,2,False,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct__t0004,25,gengamma,2021_1pct,4,0.09,90,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1156.9226237692817,,491995537,273181827,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct__t0004__m090,repair__f25__gengamma__2021_1pct__t0004__m090__salt_03,salt_03,3,False,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct__t0004,25,gengamma,2021_1pct,4,0.09,90,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1156.9226237692817,,1918593581,110032907,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct__t0004__m090,repair__f25__gengamma__2021_1pct__t0004__m090__warm,warm,4,True,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct__t0004,25,gengamma,2021_1pct,4,0.09,90,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,20.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/gengamma/2021_1pct/toy_0004/grid_050_020_250/attempt_001,0.5155565381289822,64.02263943978309,1156.9226237692817,1158.6464174757498,3234827289,1516977889,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct__t0006__m170,repair__f25__gengamma__2021_1pct__t0006__m170__salt_01,salt_01,1,False,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct__t0006,25,gengamma,2021_1pct,6,0.17,170,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1126.2078780327492,,1782421203,431068466,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct__t0006__m170,repair__f25__gengamma__2021_1pct__t0006__m170__salt_02,salt_02,2,False,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct__t0006,25,gengamma,2021_1pct,6,0.17,170,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1126.2078780327492,,882661482,931413325,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct__t0006__m170,repair__f25__gengamma__2021_1pct__t0006__m170__salt_03,salt_03,3,False,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct__t0006,25,gengamma,2021_1pct,6,0.17,170,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1126.2078780327492,,267060347,1128880530,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct__t0006__m170,repair__f25__gengamma__2021_1pct__t0006__m170__warm,warm,4,True,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct__t0006,25,gengamma,2021_1pct,6,0.17,170,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,20.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/gengamma/2021_1pct/toy_0006/grid_050_020_250/attempt_001,0.4762017108954186,45.2601940907057,1126.2078780327492,1127.610823515241,2884582855,125288029,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct__t0006__m250,repair__f25__gengamma__2021_1pct__t0006__m250__salt_01,salt_01,1,False,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct__t0006,25,gengamma,2021_1pct,6,0.25,250,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1115.7946001059242,,3607866219,1788500772,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct__t0006__m250,repair__f25__gengamma__2021_1pct__t0006__m250__salt_02,salt_02,2,False,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct__t0006,25,gengamma,2021_1pct,6,0.25,250,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1115.7946001059242,,2702034158,2859440605,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct__t0006__m250,repair__f25__gengamma__2021_1pct__t0006__m250__salt_03,salt_03,3,False,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct__t0006,25,gengamma,2021_1pct,6,0.25,250,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1115.7946001059242,,61001185,2247776478,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct__t0006__m250,repair__f25__gengamma__2021_1pct__t0006__m250__warm,warm,4,True,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct__t0006,25,gengamma,2021_1pct,6,0.25,250,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,20.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/gengamma/2021_1pct/toy_0006/grid_050_020_250/attempt_001,0.5127418040577062,61.57431092680314,1115.7946001059242,1118.042500165229,415247949,2210056513,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct__t0007__m050,repair__f25__gengamma__2021_1pct__t0007__m050__salt_01,salt_01,1,False,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct__t0007,25,gengamma,2021_1pct,7,0.05,50,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1185.736297484253,,1368697719,2486723546,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct__t0007__m050,repair__f25__gengamma__2021_1pct__t0007__m050__salt_02,salt_02,2,False,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct__t0007,25,gengamma,2021_1pct,7,0.05,50,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1185.736297484253,,2387886640,3489414094,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct__t0007__m050,repair__f25__gengamma__2021_1pct__t0007__m050__salt_03,salt_03,3,False,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct__t0007,25,gengamma,2021_1pct,7,0.05,50,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1185.736297484253,,1255825041,2014204036,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct__t0007__m050,repair__f25__gengamma__2021_1pct__t0007__m050__warm,warm,4,True,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct__t0007,25,gengamma,2021_1pct,7,0.05,50,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,12.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f12/gengamma/2021_1pct/toy_0007/grid_050_020_250/attempt_001,0.4693071367128816,52.466569940207336,1185.736297484253,1188.16870503389,3218983839,2678198025,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct__t0009__m170,repair__f25__gengamma__2021_1pct__t0009__m170__salt_01,salt_01,1,False,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct__t0009,25,gengamma,2021_1pct,9,0.17,170,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1136.5812526550649,,3391631753,3935399518,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct__t0009__m170,repair__f25__gengamma__2021_1pct__t0009__m170__salt_02,salt_02,2,False,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct__t0009,25,gengamma,2021_1pct,9,0.17,170,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1136.5812526550649,,503542430,1961343584,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct__t0009__m170,repair__f25__gengamma__2021_1pct__t0009__m170__salt_03,salt_03,3,False,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct__t0009,25,gengamma,2021_1pct,9,0.17,170,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1136.5812526550649,,150440641,3522979598,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct__t0009__m170,repair__f25__gengamma__2021_1pct__t0009__m170__warm,warm,4,True,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct__t0009,25,gengamma,2021_1pct,9,0.17,170,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,20.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/gengamma/2021_1pct/toy_0009/grid_050_020_250/attempt_001,0.4762017108954186,48.18398410432019,1136.5812526550649,1137.662641254068,3377899432,1685191145,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct_x10__t0006__m130,repair__f25__gengamma__2021_1pct_x10__t0006__m130__salt_01,salt_01,1,False,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct_x10__t0006,25,gengamma,2021_1pct_x10,6,0.13,130,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1491.9083870006953,,1715428829,3751364249,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct_x10__t0006__m130,repair__f25__gengamma__2021_1pct_x10__t0006__m130__salt_02,salt_02,2,False,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct_x10__t0006,25,gengamma,2021_1pct_x10,6,0.13,130,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1491.9083870006953,,706497246,3136473643,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct_x10__t0006__m130,repair__f25__gengamma__2021_1pct_x10__t0006__m130__salt_03,salt_03,3,False,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct_x10__t0006,25,gengamma,2021_1pct_x10,6,0.13,130,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1491.9083870006953,,3275203890,710652626,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct_x10__t0006__m130,repair__f25__gengamma__2021_1pct_x10__t0006__m130__warm,warm,4,True,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct_x10__t0006,25,gengamma,2021_1pct_x10,6,0.13,130,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,20.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/gengamma/2021_1pct_x10/toy_0006/grid_050_020_250/attempt_001,0.2909594433394774,221.97045790417508,1491.9083870006953,1530.3017208014603,2120160690,4053231963,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct_x10__t0007__m170,repair__f25__gengamma__2021_1pct_x10__t0007__m170__salt_01,salt_01,1,False,unresolved_exact_initialization_state,scan__f25__gengamma__2021_1pct_x10__t0007,25,gengamma,2021_1pct_x10,7,0.17,170,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1006.1227912226136,,1927579677,3646493837,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct_x10__t0007__m170,repair__f25__gengamma__2021_1pct_x10__t0007__m170__salt_02,salt_02,2,False,unresolved_exact_initialization_state,scan__f25__gengamma__2021_1pct_x10__t0007,25,gengamma,2021_1pct_x10,7,0.17,170,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1006.1227912226136,,1943997972,995153268,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct_x10__t0007__m170,repair__f25__gengamma__2021_1pct_x10__t0007__m170__salt_03,salt_03,3,False,unresolved_exact_initialization_state,scan__f25__gengamma__2021_1pct_x10__t0007,25,gengamma,2021_1pct_x10,7,0.17,170,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1006.1227912226136,,2184528183,1649074414,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct_x100__t0000__m150,repair__f25__gengamma__2021_1pct_x100__t0000__m150__salt_01,salt_01,1,False,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct_x100__t0000,25,gengamma,2021_1pct_x100,0,0.15,150,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1973.4472320618625,,495585708,3554385083,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct_x100__t0000__m150,repair__f25__gengamma__2021_1pct_x100__t0000__m150__salt_02,salt_02,2,False,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct_x100__t0000,25,gengamma,2021_1pct_x100,0,0.15,150,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1973.4472320618625,,1980455923,3493684955,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct_x100__t0000__m150,repair__f25__gengamma__2021_1pct_x100__t0000__m150__salt_03,salt_03,3,False,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct_x100__t0000,25,gengamma,2021_1pct_x100,0,0.15,150,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1973.4472320618625,,169584835,115885232,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct_x100__t0000__m150,repair__f25__gengamma__2021_1pct_x100__t0000__m150__warm,warm,4,True,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct_x100__t0000,25,gengamma,2021_1pct_x100,0,0.15,150,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,20.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f20/gengamma/2021_1pct_x100/toy_0000/grid_050_020_250/attempt_001,0.3572768644909646,6647.629994680112,1973.4472320618625,1973.4508919104517,66812700,2330463024,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct_x100__t0000__m230,repair__f25__gengamma__2021_1pct_x100__t0000__m230__salt_01,salt_01,1,False,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct_x100__t0000,25,gengamma,2021_1pct_x100,0,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1624.9348679237903,,1612447829,1791510882,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct_x100__t0000__m230,repair__f25__gengamma__2021_1pct_x100__t0000__m230__salt_02,salt_02,2,False,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct_x100__t0000,25,gengamma,2021_1pct_x100,0,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1624.9348679237903,,1513672595,932229581,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct_x100__t0000__m230,repair__f25__gengamma__2021_1pct_x100__t0000__m230__salt_03,salt_03,3,False,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct_x100__t0000,25,gengamma,2021_1pct_x100,0,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1624.9348679237903,,1901559542,2332525286,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct_x100__t0000__m230,repair__f25__gengamma__2021_1pct_x100__t0000__m230__warm,warm,4,True,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct_x100__t0000,25,gengamma,2021_1pct_x100,0,0.23,230,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,15.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f15/gengamma/2021_1pct_x100/toy_0000/grid_050_020_250/attempt_001,0.3438854038427896,4034.948773586698,1624.9348679237903,1912.1174851028677,2803990293,1915834432,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
1,v4p1_2021_ls_exposure_ensembles_20260804,repair__f25__gengamma__2021_1pct_x100__t0001__m070,repair__f25__gengamma__2021_1pct_x100__t0001__m070__salt_01,salt_01,1,False,higher_factor_optimizer_miss,scan__f25__gengamma__2021_1pct_x100__t0001,25,gengamma,2021_1pct_x100,1,0.07,70,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_25.yaml,f313a15726b65853d2fa739812a6933b25117e0f96ed7f7c8c582aa11a9ca89c,1.0,,,,,1899.30486533539,,3198378987,3602165369,12,False,False,df4d4562060b4cdde46994cc58128d580d289adb,True,False,False
